656,888,623,660,664
658,888,625,660,667
659,888,625,660,669
660,888,625,658,671
662,888,625,659,672
667,891,625,661,678
667,890,625,660,674
667,890,625,659,676
667,890,624,660,677
669,888,622,657,679
671,886,619,651,684
676,883,618,645,688
678,879,615,636,691
679,873,610,622,692
676,868,604,603,689
671,861,597,580,684
667,854,589,556,681
667,847,582,533,679
669,843,576,508,684
674,839,574,489,689
675,836,570,479,690
675,834,567,470,691
676,833,564,466,691
676,832,564,466,693
676,831,563,466,694
676,830,561,463,693
676,830,561,463,693
677,830,562,464,694
678,829,564,465,696
678,828,562,463,696
679,828,562,463,696
678,828,561,466,695
678,827,562,465,696
678,826,560,463,695
677,826,561,465,694
679,826,561,467,695
678,826,562,467,697
680,826,562,464,698
680,826,562,465,697
680,826,562,468,697
679,826,563,467,697
679,825,562,464,696
680,825,562,464,697
681,825,562,466,699
680,825,562,466,696
679,825,561,464,696
680,825,562,465,698
681,825,562,467,699
681,825,563,467,698
680,825,563,464,698
680,825,563,465,698
680,826,563,468,697
679,826,563,468,696
678,826,564,465,695
679,826,563,466,696
679,827,563,468,695
679,827,563,468,696
678,827,563,467,695
679,827,564,468,696
678,827,564,470,696
679,827,564,470,696
678,828,563,469,695
678,827,565,470,695
679,828,565,472,695
678,828,564,471,696
678,828,564,470,694
678,827,564,469,695
679,827,565,470,695
679,827,564,469,696
679,827,564,469,696
679,827,563,469,695
679,827,564,471,696
679,828,563,470,695
678,828,564,469,695
678,828,564,471,694
678,828,564,472,695
678,828,563,471,695
678,828,563,470,694
678,828,564,471,695
678,829,564,471,694
677,828,563,471,694
677,828,563,471,694
676,828,564,472,694
677,829,564,474,694
677,829,564,472,694
677,829,563,473,694
678,830,564,474,694
678,830,564,475,694
677,829,563,473,694
677,829,564,472,694
677,829,563,473,693
676,829,563,474,692
677,829,563,473,693
676,829,563,472,692
676,830,562,475,692
676,829,563,475,692
674,829,563,474,691
677,829,563,474,693
676,830,564,476,693
676,830,565,477,694
676,829,564,475,694
677,829,564,474,693
678,830,564,476,694
678,830,564,476,694
677,829,564,474,693
677,830,564,473,694
678,829,564,476,694
677,830,564,475,694
677,830,565,474,693
677,830,564,473,693
678,830,564,476,695
678,830,565,477,695
678,830,565,474,693
677,830,564,474,695
678,830,564,475,695
678,830,563,475,695
678,829,564,473,694
677,830,564,474,694
679,830,565,477,696
679,832,567,480,696
679,835,571,484,696
682,837,576,489,698
684,839,579,497,701
684,842,582,504,701
684,846,587,514,700
686,851,593,534,702
688,856,598,562,705
692,863,604,585,709
694,870,610,601,710
696,874,614,613,712
699,877,617,622,715
700,880,617,628,715
702,883,620,633,718
703,884,622,637,719
704,887,623,642,721
704,887,624,644,721
705,889,625,644,720
704,890,626,646,719
704,890,627,649,720
704,891,626,648,720
704,891,626,647,719
703,892,627,648,719
704,891,628,649,719
704,892,629,648,719
704,892,628,647,718
704,893,629,647,718
705,892,630,649,718
705,893,629,648,719
705,893,629,646,720
705,893,630,647,719
706,893,630,648,720
706,893,630,648,720
705,894,629,646,720
705,893,630,647,719
706,893,630,649,719
