
422,882,559,675,303
420,882,559,675,301
419,880,558,673,297
422,882,557,674,302
421,882,559,675,303
422,882,559,675,303
420,882,559,675,301
419,880,558,673,297
422,882,557,674,302
421,882,559,675,303
419,880,559,675,303
419,880,557,667,300
417,879,556,664,297
417,880,556,665,295
419,881,557,668,300
417,880,555,666,297
418,879,554,665,296
419,881,556,668,298
418,879,556,667,299
418,880,555,666,296
417,881,554,665,296
420,880,557,667,298
419,880,556,668,300
418,880,556,666,297
419,879,555,666,296
419,881,555,667,300
418,880,556,667,300
417,881,556,664,297
417,880,556,665,295
418,879,556,667,300
417,880,555,668,299
417,879,555,665,295
418,880,554,666,295
419,881,556,667,300
419,880,556,667,301
417,880,556,666,297
419,880,555,665,298
419,880,556,667,299
418,881,556,667,300
417,880,555,666,297
418,881,556,665,297
418,880,556,667,300
417,879,555,667,300
416,880,554,665,296
418,881,556,664,297
420,880,556,667,299
419,881,556,667,299
418,879,555,665,297
418,881,554,666,297
419,881,555,667,301
418,880,554,667,298
417,880,551,665,296
418,880,551,663,296
419,879,549,660,298
417,875,543,644,297
416,867,536,617,291
416,860,528,593,291
418,852,519,563,293
417,846,509,534,290
419,840,497,510,287
421,835,493,489,289
423,830,486,475,291
422,828,482,463,288
423,826,478,453,287
424,826,476,449,288
424,825,474,448,292
425,824,473,444,289
423,825,471,439,286
426,825,470,439,290
427,826,469,439,290
426,824,468,436,287
428,823,467,433,287
427,826,466,435,287
430,825,467,435,292
429,824,463,433,287
427,824,463,431,287
429,824,464,433,290
430,824,462,435,291
428,822,459,432,289
428,823,459,426,287
428,822,459,425,288
431,821,458,424,292
428,822,458,420,288
429,821,457,419,287
431,822,458,423,290
430,822,456,427,290
429,821,456,423,288
429,821,453,421,287
430,821,454,424,288
430,822,455,426,289
429,822,454,424,285
428,821,453,422,284
429,822,455,424,291
429,822,454,426,290
429,819,454,423,286
426,822,455,422,286
430,822,455,426,289
430,823,456,429,291
426,823,455,430,287
429,822,457,428,286
430,823,456,433,289
430,822,456,434,290
428,822,456,432,287
428,821,455,432,285
429,823,456,435,288
429,822,456,437,290
424,823,455,435,286
428,822,455,436,286
430,823,456,438,288
429,824,457,439,289
429,823,457,438,286
426,824,456,435,287
429,822,457,437,288
428,822,456,436,290
427,822,453,432,286
428,821,456,430,286
430,823,454,433,289
429,823,454,433,289
428,821,454,431,286
427,823,450,432,285
429,821,452,432,287
428,823,452,435,286
428,822,450,432,284
428,821,449,432,285
430,823,451,436,289
428,822,452,436,287
425,822,451,433,286
427,821,452,435,286
429,822,452,438,289
428,823,452,438,288
428,820,451,437,285
428,823,451,436,286
428,822,452,440,288
429,820,451,439,289
428,822,449,437,286
427,822,451,437,287
430,822,452,438,290
429,821,449,437,288
426,821,446,432,286
428,822,448,434,287
430,821,449,437,290
429,820,449,435,288
427,821,448,434,284
428,821,448,435,288
429,821,449,436,290
427,821,446,435,287
427,822,447,431,285
429,821,448,430,286
430,823,449,434,290
429,821,450,432,288
428,822,448,432,285
428,823,449,435,286
429,824,451,440,290
428,824,454,443,289
426,829,458,445,286
427,832,464,456,288
426,836,471,469,289
425,837,477,475,289
422,842,478,484,284
424,844,488,501,288
423,849,497,520,288
421,854,500,534,287
420,855,505,539,286
420,856,505,545,289
421,857,508,553,293
419,859,511,557,288
419,860,512,564,288
418,859,516,569,293
420,861,516,573,294
418,860,516,576,293
419,862,518,580,291
418,864,519,586,294
419,864,522,590,298
419,865,522,594,294
417,865,525,600,295
419,867,530,609,300
419,870,535,620,299
416,872,538,628,299
416,874,543,635,296
417,876,546,642,301
416,879,549,647,303
415,880,553,649,299
415,880,552,649,299
418,881,556,651,304
418,882,556,655,304
417,882,557,654,301
418,883,558,655,302
418,882,559,655,304
418,883,561,656,306
415,883,560,656,302
416,883,561,654,301
419,884,561,656,306
419,884,561,657,305
417,884,561,655,303
418,885,561,655,303
417,884,562,657,305
418,883,562,658,307
418,885,560,657,301
417,885,562,654,303
420,885,563,657,307
418,886,563,659,306
417,885,561,657,304
418,884,562,657,303
419,885,562,658,305
419,884,562,659,306
416,885,563,657,303
417,885,563,658,303
419,885,562,660,306
418,885,563,660,306
417,885,563,659,303
417,885,560,658,303
