457,897,638,705,296
459,898,639,703,296
458,897,639,704,294
459,898,639,704,297
460,897,639,704,296
457,897,638,705,296
459,898,639,703,296
458,897,639,704,294
460,897,639,706,297
460,898,639,705,296
457,897,638,704,293
460,897,639,706,295
460,898,637,706,296
458,897,639,705,295
458,897,638,705,294
458,897,638,704,293
460,899,640,706,296
459,898,639,706,294
457,897,639,705,293
459,898,639,706,295
458,899,639,705,295
457,898,639,706,293
459,897,639,705,294
458,898,638,705,294
459,898,640,705,296
459,899,640,706,294
458,899,638,704,293
459,900,639,706,295
459,899,640,706,295
459,898,638,706,295
459,899,639,705,294
458,899,639,704,293
460,899,639,707,295
459,899,639,705,296
456,899,638,704,292
459,897,640,705,295
460,898,639,707,296
457,899,639,706,295
459,898,640,705,295
459,898,639,706,294
459,898,639,707,297
458,899,640,706,295
457,898,639,706,292
459,899,640,708,296
459,898,640,707,296
457,899,639,708,293
458,898,641,708,294
458,899,640,710,294
457,900,641,713,295
456,899,642,713,293
453,899,640,713,290
453,900,640,713,292
453,900,642,714,292
452,899,641,715,290
454,900,641,713,291
453,900,641,712,291
453,900,642,713,290
454,900,642,712,290
452,900,640,710,290
454,900,641,711,293
455,899,641,711,293
454,900,639,710,292
455,900,641,708,292
455,899,640,709,293
457,899,640,709,295
455,900,640,708,294
454,898,640,706,291
458,898,641,709,295
457,899,641,711,295
453,900,641,709,294
456,899,641,710,294
456,899,641,711,294
455,900,641,710,296
454,901,642,710,293
454,899,640,710,292
457,899,641,711,296
454,900,640,711,295
454,899,641,709,293
457,901,641,710,295
456,900,641,710,295
455,900,642,711,296
456,899,641,710,294
455,900,640,709,293
456,900,641,710,296
456,900,641,710,295
455,899,640,709,293
457,899,641,708,295
456,900,641,709,294
456,900,641,710,295
457,899,641,709,295
454,900,640,708,293
456,899,641,710,296
456,900,641,710,295
454,901,640,708,293
455,901,642,707,294
457,901,641,709,296
454,901,640,708,295
455,901,642,705,295
455,901,641,707,293
456,902,641,708,297
456,902,642,708,296
453,902,640,707,293
457,901,642,708,296
457,902,641,708,296
455,901,641,707,296
456,900,641,708,294
455,900,640,707,294
455,901,639,708,296
456,900,642,707,295
456,900,640,708,293
456,902,641,708,296
455,901,641,707,296
455,900,641,708,294
455,900,641,707,293
452,900,641,707,292
451,899,642,709,293
449,898,640,709,291
448,896,638,705,289
449,898,638,706,290
447,898,637,707,289
447,898,636,708,290
446,898,633,706,288
445,898,634,705,286
447,898,634,707,290
446,898,633,705,288
444,898,632,704,286
447,898,633,705,289
446,898,632,705,288
445,897,631,702,287
446,899,632,702,285
445,898,630,703,286
447,899,631,703,290
446,898,631,701,286
442,898,630,700,285
447,898,630,701,288
446,899,631,700,288
444,898,630,700,286
446,897,631,700,287
445,898,628,699,286
446,898,631,699,287
447,899,631,700,287
445,896,629,697,285
446,899,631,698,289
446,898,631,698,287
445,898,630,699,286
446,898,629,698,287
445,899,629,697,286
444,898,629,699,287
446,897,629,698,287
444,900,626,696,284
445,900,628,698,287
446,899,628,699,287
444,900,625,698,286
445,900,626,696,287
444,899,625,698,285
445,899,625,699,287
445,900,625,698,286
442,899,624,698,284
444,900,623,700,286
446,898,624,699,287
444,900,623,699,285
444,900,624,700,285
445,900,624,700,286
444,901,623,700,287
443,900,624,699,286
442,897,623,700,284
445,900,624,701,287
444,900,624,701,285
443,899,624,701,284
444,899,623,701,284
444,900,624,700,286
445,900,625,701,286
444,899,625,702,285
443,899,623,700,285
444,900,625,700,286
444,899,625,701,285
443,899,624,701,284
445,900,624,700,285
443,900,625,701,284
444,897,625,701,286
445,899,625,701,286
442,900,624,700,283
444,899,625,701,286
445,899,624,702,286
443,900,624,700,284
443,900,626,700,284
444,899,625,701,284
443,900,625,702,286
443,899,626,700,284
441,899,625,700,282
445,898,625,701,286
445,900,626,701,285
442,899,626,701,283
444,899,627,702,286
444,899,626,703,286
444,901,627,702,287
445,900,630,701,286
444,900,631,700,286
447,901,633,703,290
448,901,635,703,289
448,901,634,703,288
451,902,636,702,291
452,902,638,704,292
451,902,636,704,292
452,902,636,702,294
453,902,635,699,291
454,902,636,701,294
455,902,636,701,293
454,903,635,700,293
453,903,636,701,294
455,901,637,703,295
455,903,636,703,294
455,904,636,702,294
454,903,637,702,294
456,904,636,705,296
455,903,637,704,296
453,903,636,702,293
455,903,637,704,294
455,903,636,704,295
454,904,637,703,295
452,903,637,703,293
454,902,636,704,293
456,903,637,704,296
454,904,638,704,294
452,902,637,703,293
455,903,637,704,295
454,903,637,704,296
453,903,637,703,294
454,903,637,704,294
452,903,636,703,292
453,903,638,704,296
452,902,638,704,294
452,903,637,702,293
455,903,638,703,295
454,903,638,705,294
453,902,637,704,295
454,903,638,703,294
452,903,637,703,293
454,902,638,705,295
455,903,638,704,296
450,903,637,702,292
454,901,638,703,294
455,902,636,704,294
453,903,637,703,295
454,902,639,703,294
454,902,637,704,293
454,902,638,704,296
454,902,638,703,294
452,902,637,703,291
454,902,638,704,295
454,903,638,704,295
450,903,637,703,293
453,901,638,703,294
454,902,635,703,292
453,903,638,704,296
453,902,638,704,295
452,902,637,703,292
453,903,638,703,296
453,902,639,704,294
453,901,637,704,293
454,903,637,704,295
451,901,638,703,293
453,902,637,704,294
454,901,638,703,295
453,902,638,702,292
454,902,639,704,295
454,901,638,705,296
452,902,637,704,294
453,902,638,703,293
454,902,638,705,293
454,903,638,703,296
452,903,639,703,294
452,901,638,702,292
455,902,637,704,294
454,903,638,704,296
453,902,639,703,293
453,902,638,704,294
454,902,638,703,294
453,902,638,703,295
453,901,639,704,293
452,902,637,703,292
454,902,638,704,296
452,902,638,704,294
453,900,637,703,293
455,902,638,703,294
453,902,638,704,294
454,902,639,705,295
454,902,637,704,295
452,902,637,702,292
453,901,639,704,295
454,902,638,705,295
452,902,637,703,294
454,901,639,703,294
451,901,637,704,294
453,902,638,704,295
454,902,639,703,294
452,902,638,703,292
453,902,639,705,296
454,902,638,704,296
452,901,638,703,293
453,902,639,703,294
454,902,638,704,295
452,902,638,704,295
453,900,639,703,293
452,901,637,702,293
454,903,638,703,296
453,902,640,704,296
452,901,638,704,293
454,902,638,703,296
453,902,638,703,294
453,901,639,704,294
452,901,637,703,294
452,903,637,702,293
