delta Time, Unix Time, pr1, pr2, pr3, pr4, pr5, label
4.23885512352,1577745850.7,439,875,563,609,305,two,
4.26322793961,1577745850.72,440,875,564,611,307,two,
4.28411817551,1577745850.74,439,875,564,611,307,two,
4.30820417404,1577745850.77,439,875,564,610,305,two,
4.32913804054,1577745850.79,439,875,564,610,305,two,
4.35373210907,1577745850.81,441,874,564,612,307,two,
4.37787795067,1577745850.84,439,876,562,611,305,two,
4.39879512787,1577745850.86,438,876,564,610,304,two,
4.42314600945,1577745850.88,439,876,564,610,305,two,
4.44382715225,1577745850.9,439,876,564,612,307,two,
4.46800398827,1577745850.93,439,875,565,612,307,two,
4.48868513107,1577745850.95,439,875,564,611,305,two,
4.51329302788,1577745850.97,440,875,564,611,305,two,
4.5379011631,1577745851.0,441,876,565,613,307,two,
4.55813694,1577745851.02,439,877,565,613,305,two,
4.58308911324,1577745851.04,438,878,564,611,303,two,
4.60330605507,1577745851.06,439,878,567,612,306,two,
4.62812304497,1577745851.09,440,878,568,614,307,two,
4.65228509903,1577745851.11,439,879,567,615,306,two,
4.67311501503,1577745851.13,439,878,568,613,306,two,
4.69780397415,1577745851.16,440,878,568,613,307,two,
4.71822404861,1577745851.18,441,878,568,614,308,two,
4.7427740097,1577745851.2,439,878,568,613,306,two,
4.76697611809,1577745851.23,437,878,568,612,304,two,
4.78754806519,1577745851.25,438,878,567,613,306,two,
4.81201314926,1577745851.27,439,878,568,613,306,two,
4.83287405968,1577745851.29,439,878,568,613,307,two,
4.85739612579,1577745851.32,438,878,567,613,306,two,
4.87771010399,1577745851.34,440,877,566,614,308,two,
4.90231013298,1577745851.36,441,878,566,614,308,two,
4.92704916,1577745851.39,439,878,566,613,305,two,
4.94733095169,1577745851.41,437,878,566,612,304,two,
4.97179102898,1577745851.43,439,878,567,613,307,two,
4.99264407158,1577745851.45,437,878,566,614,306,two,
5.01721596718,1577745851.48,438,877,566,613,306,two,
5.04188704491,1577745851.5,440,879,566,614,305,two,
5.06229805946,1577745851.52,440,878,566,616,308,two,
5.08671712875,1577745851.55,440,878,566,615,308,two,
5.10708212852,1577745851.57,439,878,566,614,305,two,
5.13188409805,1577745851.59,438,879,566,613,304,two,
5.15614700317,1577745851.61,439,878,568,616,307,two,
5.1766910553,1577745851.64,439,879,568,616,307,two,
5.20152401924,1577745851.66,437,877,567,616,306,two,
5.22187614441,1577745851.68,439,877,568,615,306,two,
5.24650001526,1577745851.7,441,878,568,617,308,two,
5.2672021389,1577745851.73,440,879,568,618,308,two,
5.29121804237,1577745851.75,439,879,568,615,305,two,
5.31583499908,1577745851.77,438,878,569,615,304,two,
5.33659315109,1577745851.8,439,879,569,618,307,two,
5.36111211777,1577745851.82,439,879,570,618,307,two,
5.38149809837,1577745851.84,438,879,569,617,305,two,
5.40624213219,1577745851.86,438,878,569,617,306,two,
5.43079304695,1577745851.89,440,877,569,617,309,two,
5.45117306709,1577745851.91,441,879,569,618,308,two,
5.47572803497,1577745851.93,439,879,568,616,305,two,
5.49640417099,1577745851.95,438,878,569,615,306,two,
5.52101206779,1577745851.98,440,878,569,617,307,two,
5.54539895058,1577745852.0,439,879,569,616,306,two,
5.56559205055,1577745852.02,438,878,569,616,306,two,
5.59046006203,1577745852.05,440,880,569,616,308,two,
5.61077809334,1577745852.07,440,880,568,617,309,two,
5.63524508476,1577745852.09,440,879,569,616,308,two,
5.65593099594,1577745852.11,439,880,569,615,304,two,
5.68043899536,1577745852.14,438,881,569,616,305,two,
5.70488905907,1577745852.16,438,880,569,618,307,two,
5.72574615479,1577745852.18,439,880,569,617,306,two,
5.75028395653,1577745852.21,438,879,568,616,305,two,
5.77090406418,1577745852.23,440,880,568,616,307,two,
5.79496908188,1577745852.25,441,880,568,617,309,two,
5.81969213486,1577745852.28,439,880,569,617,308,two,
5.84012007713,1577745852.3,439,878,568,615,306,two,
5.86495494843,1577745852.32,439,880,568,616,304,two,
5.88520002365,1577745852.34,439,880,569,619,308,two,
5.91010594368,1577745852.37,439,879,569,618,307,two,
5.93447899818,1577745852.39,438,880,568,617,306,two,
5.95476603508,1577745852.41,440,879,568,618,308,two,
5.97929000854,1577745852.44,440,880,569,620,310,two,
6.00024700165,1577745852.46,439,881,569,619,308,two,
6.02452111244,1577745852.48,438,880,569,618,306,two,
6.04506516457,1577745852.5,439,878,570,618,306,two,
6.06959009171,1577745852.53,439,879,569,620,307,two,
6.09446907043,1577745852.55,439,879,570,619,306,two,
6.11497998238,1577745852.57,439,879,570,618,306,two,
6.1391620636,1577745852.6,440,880,570,620,308,two,
6.15999007225,1577745852.62,440,879,570,619,310,two,
6.18452215195,1577745852.64,439,879,570,618,308,two,
6.20898914337,1577745852.67,439,879,570,617,307,two,
6.2293920517,1577745852.69,439,879,571,619,306,two,
6.25405311584,1577745852.71,439,881,574,623,309,two,
6.27473711967,1577745852.73,439,882,578,625,306,two,
6.29883503914,1577745852.76,439,884,581,626,307,two,
6.32344412804,1577745852.78,441,885,585,629,311,two,
6.34418296814,1577745852.8,441,887,586,631,312,two,
6.36871910095,1577745852.83,439,887,586,630,311,two,
6.38916707039,1577745852.85,439,886,590,630,310,two,
6.41378617287,1577745852.87,440,888,593,634,311,two,
6.43451809883,1577745852.89,440,888,598,637,312,two,
6.45866894722,1577745852.92,440,888,603,639,312,two,
6.48314499855,1577745852.94,442,891,608,640,312,two,
6.50386095047,1577745852.96,444,892,612,643,317,two,
6.52841711044,1577745852.99,445,893,616,645,318,two,
6.54893612862,1577745853.01,444,896,619,646,317,two,
6.57343196869,1577745853.03,445,895,622,647,317,two,
6.59824109077,1577745853.06,446,895,624,649,319,two,
6.61832594872,1577745853.08,445,896,625,650,319,two,
6.64297795296,1577745853.1,444,896,625,649,318,two,
6.66358804703,1577745853.12,445,896,625,649,318,two,
6.68792915344,1577745853.15,446,897,625,651,321,two,
6.71278095245,1577745853.17,446,898,627,649,321,two,
6.73347616196,1577745853.19,445,897,628,649,320,two,
6.75791311264,1577745853.22,446,898,626,650,319,two,
6.77850008011,1577745853.24,446,897,629,652,320,two,
6.80292606354,1577745853.26,445,896,628,652,320,two,
6.82324504852,1577745853.28,445,897,628,651,319,two,
6.84804415703,1577745853.31,445,897,628,650,319,two,
6.87226510048,1577745853.33,446,897,629,651,323,two,
6.89301800728,1577745853.35,445,897,629,651,321,two,
6.91765499115,1577745853.38,445,896,629,648,320,two,
6.93791103363,1577745853.4,447,896,631,651,320,two,
6.9622490406,1577745853.42,446,897,630,653,321,two,
6.98689699173,1577745853.45,445,896,630,652,319,two,
7.00776410103,1577745853.47,445,896,630,650,317,two,
7.03238511086,1577745853.49,445,897,630,650,319,two,
7.052973032,1577745853.51,446,897,631,652,322,two,
7.07735705376,1577745853.54,445,896,631,651,321,two,
7.10192608833,1577745853.56,443,897,629,650,320,two,
7.12212610245,1577745853.58,446,896,631,650,320,two,
7.14708709717,1577745853.61,446,896,631,652,321,two,
7.16732501984,1577745853.63,445,897,630,652,319,two,
7.19208216667,1577745853.65,445,897,631,650,319,two,
7.21232414246,1577745853.67,445,896,630,650,320,two,
7.2370891571,1577745853.7,446,897,631,652,321,two,
7.2615981102,1577745853.72,445,896,632,651,320,two,
7.28224015236,1577745853.74,444,896,631,651,320,two,
7.30675196648,1577745853.77,445,896,632,652,320,two,
7.32733106613,1577745853.79,446,895,631,651,321,two,
7.35151815414,1577745853.81,445,896,631,651,319,two,
7.3759970665,1577745853.83,445,897,631,651,319,two,
7.39691495895,1577745853.86,445,896,631,651,321,two,
7.42109894753,1577745853.88,445,897,632,652,322,two,
7.44158411026,1577745853.9,444,897,632,651,320,two,
7.46623897552,1577745853.92,444,896,631,650,319,two,
7.49092698097,1577745853.95,446,897,632,652,322,two,
7.51129317284,1577745853.97,445,896,631,652,320,two,
7.53590703011,1577745853.99,444,896,629,651,319,two,
7.55660915375,1577745854.02,445,896,631,650,318,two,
7.58107709885,1577745854.04,445,898,631,652,320,two,
10.9603190422,1577745857.42,445,897,632,652,322,two,
10.9611420631,1577745857.42,445,896,632,651,320,two,
10.9618690014,1577745857.42,444,896,631,650,319,two,
10.9623470306,1577745857.42,446,896,632,652,322,two,
10.9628820419,1577745857.42,446,896,631,652,322,two,
10.9633691311,1577745857.42,443,897,631,651,319,two,
10.9638590813,1577745857.42,445,896,631,649,318,two,
10.964329958,1577745857.42,444,897,632,650,321,two,
10.9647979736,1577745857.42,444,897,632,652,321,two,
10.9652621746,1577745857.42,445,896,633,650,320,two,
10.9654240608,1577745857.42,444,896,631,651,320,two,
