delta Time, Unix Time, pr1, pr2, pr3, pr4, pr5, label
4.05386710167,1579541053.8,520,888,633,641,471,extend,
4.07855606079,1579541053.82,519,888,633,640,470,extend,
4.10320091248,1579541053.85,521,888,634,639,471,extend,
4.12345790863,1579541053.87,522,885,633,637,473,extend,
4.14839601517,1579541053.89,521,880,629,626,469,extend,
4.16895008087,1579541053.91,519,873,616,600,467,extend,
4.19311499596,1579541053.94,519,865,596,569,464,extend,
4.21778512001,1579541053.96,519,857,575,533,462,extend,
4.2384519577,1579541053.98,519,850,561,503,460,extend,
4.26292395592,1579541054.01,517,845,546,479,458,extend,
4.28320503235,1579541054.03,519,840,540,466,459,extend,
4.30800390244,1579541054.05,518,839,535,461,458,extend,
4.3286280632,1579541054.07,517,836,530,455,457,extend,
4.35312700272,1579541054.1,517,835,528,449,455,extend,
4.37750196457,1579541054.12,518,835,525,446,455,extend,
4.39802098274,1579541054.14,518,834,524,450,455,extend,
4.42243003845,1579541054.17,518,833,520,447,453,extend,
4.44319295883,1579541054.19,516,832,519,444,452,extend,
4.4675450325,1579541054.21,519,833,519,449,453,extend,
4.4923119545,1579541054.24,518,832,517,450,453,extend,
4.51288294792,1579541054.26,517,832,517,450,453,extend,
4.53700995445,1579541054.28,517,832,516,448,451,extend,
4.55778503418,1579541054.3,518,831,515,448,451,extend,
4.58245110512,1579541054.33,518,831,515,453,453,extend,
4.60687303543,1579541054.35,518,831,514,446,451,extend,
4.62723302841,1579541054.37,516,830,515,448,450,extend,
4.65199995041,1579541054.4,518,831,515,451,453,extend,
4.67233896255,1579541054.42,518,830,515,452,453,extend,
4.69703793526,1579541054.44,518,831,513,449,452,extend,
4.71751904488,1579541054.46,517,829,513,449,452,extend,
4.74224305153,1579541054.49,518,831,515,451,451,extend,
4.766685009,1579541054.51,518,830,515,454,454,extend,
4.78707289696,1579541054.53,517,830,514,450,451,extend,
4.8119430542,1579541054.56,516,829,514,448,450,extend,
4.83238196373,1579541054.58,517,830,515,452,451,extend,
4.85667705536,1579541054.6,518,829,515,453,452,extend,
4.88102889061,1579541054.62,516,829,514,448,451,extend,
4.90199899673,1579541054.65,517,830,516,449,451,extend,
4.92647409439,1579541054.67,517,830,515,450,451,extend,
4.94679999352,1579541054.69,518,829,516,451,453,extend,
4.97164511681,1579541054.72,517,830,516,449,449,extend,
4.99617409706,1579541054.74,516,829,515,448,451,extend,
5.01640701294,1579541054.76,517,829,515,451,452,extend,
5.04083800316,1579541054.78,517,829,516,451,451,extend,
5.06165504456,1579541054.81,516,829,513,449,452,extend,
5.08617806435,1579541054.83,517,829,515,448,451,extend,
5.10670208931,1579541054.85,517,828,514,451,452,extend,
5.13111591339,1579541054.88,517,829,515,452,453,extend,
5.15558600426,1579541054.9,517,828,515,451,451,extend,
5.17644405365,1579541054.92,517,829,516,448,452,extend,
5.20057201385,1579541054.94,518,829,517,454,453,extend,
5.22121906281,1579541054.97,517,829,516,455,452,extend,
5.24591493607,1579541054.99,516,828,518,451,451,extend,
5.27043604851,1579541055.01,518,828,518,454,453,extend,
5.29098200798,1579541055.03,519,828,517,456,453,extend,
5.3155939579,1579541055.06,518,828,519,456,454,extend,
5.33619403839,1579541055.08,517,828,519,454,452,extend,
5.3603720665,1579541055.1,518,828,518,453,451,extend,
5.38483405113,1579541055.13,518,828,520,458,455,extend,
5.40547990799,1579541055.15,518,828,521,458,455,extend,
5.4302380085,1579541055.17,517,828,521,457,454,extend,
5.45043110847,1579541055.19,518,831,526,469,453,extend,
5.47524595261,1579541055.22,518,833,529,477,454,extend,
5.49602603912,1579541055.24,517,836,533,487,455,extend,
5.52041697502,1579541055.26,517,837,536,489,453,extend,
5.54465794563,1579541055.29,517,838,537,491,454,extend,
5.56519889832,1579541055.31,518,839,540,499,455,extend,
5.58986496925,1579541055.33,517,840,541,501,453,extend,
5.61026000977,1579541055.35,516,842,544,504,453,extend,
5.63504505157,1579541055.38,518,843,548,512,454,extend,
